,user,tweet,date_tweet,tweet_id,keyword
100,NUS Hackers,"Hello all, due to the coronavirus outbreak, we will be postponing all activities (Hackerschool, Friday Hacks, HackTuesdays) in line with NUS recommendations. We do apologise for the sudden notice. We hope to resume these events soon, and will provide more updates then. Thanks!",8/2/2020 14:35,1.23E+18,"nus,national university of singapore"
101,Deepak Kumar,I ran my first ever marathon (10 km) last month at NUS Bizad Charity Run and the official timing was 58:16. I’m excited and looking forward to run more often! https://t.co/Dj9HBEDIjW,8/2/2020 14:30,1.23E+18,"nus,national university of singapore"
102,The Leadmill,"Did somebody say big indie bangers? 💥

Get ready to throw your hands in the air! 

SONIC is back tonight and it's a STONE ROSES v Oasis Special! 🍋

Expect strictly indie bangers from start til finish! 

£2 entry before 11:30PM // £4 NUS (After 11:30PM)

#sheffevents https://t.co/CbxkZOye7j",8/2/2020 14:06,1.23E+18,"nus,national university of singapore"
103,NUS-USI,"Today is polling day in the Republic of Ireland.

If you can - make sure you get out and vote!

See below a handy guide to responses to @TheUSI student manifesto ⬇️⬇️

#GE2020 #VoteEarlyVoteOften https://t.co/bbljI1xtnW",8/2/2020 14:00,1.23E+18,"nus,national university of singapore"
104,🌃 delia,"tbh, there isn't any grp in NUS that interests me enough for me to join though i know there is tons out there. recre sports? i love watching sports game but im just not int enough to commit to 2 training sessions each week.",8/2/2020 13:56,1.23E+18,"nus,national university of singapore"
105,sgliterature,"Launch of Imperial Creatures: Humans and Other Animals in Colonial Singapore, 1819–1942 by Tim Barnard

Wednesday, 12 February 2020, 6pm @ NLB Victoria St The Pod https://t.co/AlEbiXFg0g
https://t.co/o6vovuzH26",8/2/2020 13:45,1.23E+18,"nus,national university of singapore"
106,ley🍑,@nrhbahr aww thank u nus!! 😭💜 means a lot,8/2/2020 13:37,1.23E+18,"nus,national university of singapore"
107,JustaScribbler,Off for a little walk before #StormCiara arrives. Bit lonely. No Newshound any more. Nus has gone back to his mum and dad and I can’t persuade News Cat to join me. #lazygit https://t.co/8pxC5Bi8yQ,8/2/2020 13:36,1.23E+18,"nus,national university of singapore"
108,Insensitive Bitch,@CGHilajos whooooahh?? nus a ate?,8/2/2020 13:30,1.23E+18,"nus,national university of singapore"
109,Damewolfe,I am so in AWE of @zooweeeeee sometimes. I mean sis went to NUS Econs and flung herself far LEFT. Amidst all that RIGHT wing clownery. And her personality is a 💯💯. Its an honour to be your friend💖💖.,8/2/2020 13:29,1.23E+18,"nus,national university of singapore"
110,Bob,hi did anyone find a macbook in NUS it’s in a grey laptop sleeve with a hard disk!!!!!! it’s super important can u guys please help me out 💙💙💙,8/2/2020 12:47,1.23E+18,"nus,national university of singapore"
111,Venus,This!!! https://t.co/z9NbUZPfcn,8/2/2020 12:36,1.23E+18,"nus,national university of singapore"
112,[커미션 중]헬륨,@NuS_Dh_ What,8/2/2020 12:29,1.23E+18,"nus,national university of singapore"
113,Akin Akíntáyọ̀ 🏳️‍🌈 #FBPE,Person and the rotten momentum that pushes her into it. She really does think she is running for the presidency of the NUS. https://t.co/VIwiZHnmcF,8/2/2020 12:01,1.23E+18,"nus,national university of singapore"
114,InterLearn,"Did you know as an #apprentice you're eligible for discounts on 1000's of products? With the NUS #apprenticeextracard, you can save an average of £13.50 a month and only pay  £11 a year. What a bargain! Find out more here: https://t.co/ISAdX4kSTs",8/2/2020 12:00,1.23E+18,"nus,national university of singapore"
115,Foxtrot Oscar Gatwick,"This f**king behemoth lurching over Penshurst at 2,900ft and screaming over Chidd at 70db - @The_AEF  this is a sick joke and you lot just ignore us. Go away. @TomTugendhat @Nus_Ghani @GregClarkMP @Kent_cc @PaulMaynardUK @grantshapps @ICCAN_UK @Kent_Online @bbcsoutheast @kmfmnews https://t.co/MIjPfbgJZD",8/2/2020 11:56,1.23E+18,"nus,national university of singapore"
116,Jacky Jenkins,"Flight EK15 from Dubai to London
https://t.co/v4cJVoplls 
⁦@emirates⁩ ⁦@Gatwick_Airport⁩ ⁦@Nus_Ghani⁩ Low and loud straight over our roof -WHY ARE YOU FLYING SO LOW?You are disgusting-we don't deserve or want your filthy pollution over our homes and countryside. https://t.co/MG0Fo3nkRD",8/2/2020 11:23,1.23E+18,"nus,national university of singapore"
